0.000000000000000000e+00,0.000000000000000000e+00,1.391743347700200029e-01,7.908276803758489404e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.608256652299800527e-01,2.091723196241511429e-01,0.000000000000000000e+00,0.000000000000000000e+00
