3.483051198127512516e-01,4.446281964482521887e-01,4.444551069222261175e-01,3.412163009207054287e-01,5.435336681622597865e-01,6.934690020801944632e-01,8.426118578429219186e-01,1.000000000000000000e+00
6.516948801872487484e-01,5.553718035517478668e-01,5.555448930777739935e-01,6.587836990792946823e-01,4.564663318377402135e-01,3.065309979198055923e-01,1.573881421570781647e-01,0.000000000000000000e+00
