9.257410183508019141e-01,1.732103973558721588e+00
1.408383383971465674e+00,1.759169630483670144e+00
1.854969974062424365e+00,2.318612340938268623e+00
1.002035271865339583e+00,1.934621825587212518e+00
2.133664247647986123e+00,1.791877761298935168e+00
3.154413879611053240e+00,1.394331443033161033e+00
3.814922652835691430e+00,7.125743403847133450e-01
3.404603727011028980e+00,0.000000000000000000e+00
