0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.913082641882071444e-01,3.834234343844356713e-02,9.388674900258214606e+00
6.289138432098332343e-01,1.901850165491484612e-01,6.212283603658312892e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
