0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.864703882066501617e-01,1.750323526264854768e-01,1.570782345350106232e-02,1.307221950845078792e-03
4.046029792652938023e-02,0.000000000000000000e+00,1.544293782096182177e-01,7.384268150051222224e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
