0.000000000000000000e+00,0.000000000000000000e+00,1.502114400291501284e-01,1.945308104379807335e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.810822920684388576e-02,1.200239221293223635e-01,2.640225530294337819e-01
