1.558081262365736963e-01,1.659117903983850506e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.811747143945778266e-02,9.423866491978433180e-03,9.485116334268735294e-02,9.496809261949018532e-02,7.024839463165259701e-02,6.576952390369515677e-02
