4.839828612445477545e-08,1.150146485491099294e-06
4.832697340071187298e-08,1.149750053530924026e-06
4.541020491580023688e-02,4.678061694096864037e-03
7.667356486908687152e-02,3.142737878759147563e-01
3.157869262949480893e-01,0.000000000000000000e+00
5.621292071949053337e-01,6.810458505334494594e-01
