5.230549316266497328e-02,1.487641188952226745e-01
7.957537367412503837e-02,1.510886898599147488e-01
1.048080590272635337e-01,1.991371922382930149e-01
5.661621125384805331e-02,1.661576416152672764e-01
1.205546243544393520e-01,1.538978724122992414e-01
1.782282197089519460e-01,1.197540631146746387e-01
2.155477685211334149e-01,6.120042186432828046e-02
1.923642502975736746e-01,0.000000000000000000e+00
