0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.867651059747214001e-02,1.169325335382865733e-01,1.769891511495184089e-01
0.000000000000000000e+00,1.348556948871268332e+07,1.607450177347132803e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
